,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
870,meat,soda
871,sausage,processed cheese
872,condensed milk,whole milk
873,finished products,yogurt,bottled beer,bottled water
874,brown bread,tropical fruit
875,roll products,waffles
876,whipped/sour cream,yogurt
877,frozen vegetables,sausage,whole milk,frozen vegetables,rolls/buns,other vegetables,oil,frozen fish,baking powder
878,onions,hard cheese
879,soda,shopping bags
880,specialty chocolate,pasta,soda,long life bakery product
881,meat,other vegetables,pasta
882,oil,margarine
883,whole milk,specialty cheese
884,beverages,beverages,sugar,pasta,domestic eggs
885,shopping bags,tropical fruit
886,butter,chocolate
887,sausage,frozen meals
888,citrus fruit,other vegetables
889,sausage,dog food,bottled beer,bottled water
890,soda,cling film/bags
891,candy,soda
892,rolls/buns,salty snack,bottled water,shopping bags
893,UHT-milk,soft cheese
894,grapes,other vegetables
895,soda,soda,canned fruit,processed cheese,soda,shopping bags
896,coffee,white bread
897,onions,soft cheese
898,dessert,condensed milk,rolls/buns,shopping bags
899,turkey,shopping bags
900,tropical fruit,rolls/buns
901,tropical fruit,berries
902,other vegetables,UHT-milk
903,yogurt,canned beer
904,whipped/sour cream,yogurt
905,frozen vegetables,other vegetables
906,butter,candy
907,tropical fruit,pip fruit
908,frankfurter,whole milk
909,dessert,packaged fruit/vegetables
910,margarine,margarine
911,beef,curd
912,chicken,butter
913,citrus fruit,skin care
914,root vegetables,frozen vegetables
915,citrus fruit,coffee
916,soda,frozen meals,bottled beer
917,other vegetables,chewing gum
918,canned beer,dessert,fruit/vegetable juice
919,pork,turkey,pot plants,whole milk,soda,dishes
920,grapes,other vegetables
921,chicken,pastry
922,sausage,processed cheese,baking powder,specialty cheese
923,pastry,liqueur
924,white wine,specialty bar,specialty chocolate
925,ham,napkins
926,soda,red/blush wine
927,sugar,other vegetables
928,tea,coffee
929,UHT-milk,herbs,butter,oil
930,berries,domestic eggs
931,sausage,coffee
932,rolls/buns,yogurt
933,frozen dessert,cream cheese
934,yogurt,coffee
935,rolls/buns,fruit/vegetable juice,frozen vegetables,whipped/sour cream
936,whole milk,shopping bags
937,ice cream,whole milk
938,sausage,grapes,sliced cheese,napkins
939,fruit/vegetable juice,berries
940,pork,root vegetables
941,hamburger meat,coffee
942,pip fruit,shopping bags
943,sausage,curd
944,rolls/buns,hard cheese,rolls/buns,flour
945,whole milk,domestic eggs,canned vegetables,flower (seeds)
946,whole milk,onions,pickled vegetables
947,organic sausage,frozen meals,sugar
948,frozen meals,bottled beer
949,citrus fruit,other vegetables
950,bottled water,pastry
951,sugar,curd
952,sausage,other vegetables,tropical fruit,mayonnaise
953,tropical fruit,white bread,butter
954,tropical fruit,yogurt,semi-finished bread,soda
955,specialty bar,tropical fruit
956,pork,yogurt
957,hamburger meat,other vegetables,domestic eggs
958,shopping bags,tropical fruit,red/blush wine
959,other vegetables,whole milk,soda
960,UHT-milk,canned fish,root vegetables,waffles
961,pork,brown bread
962,cream cheese,pip fruit,citrus fruit,chicken,other vegetables,curd,specialty chocolate,pastry
963,other vegetables,sliced cheese
964,butter,whole milk
965,oil,canned fish
966,whole milk,misc. beverages
967,white wine,sauces
968,other vegetables,margarine,brown bread
969,rolls/buns,seasonal products
970,tropical fruit,root vegetables
971,other vegetables,whole milk,softener
972,red/blush wine,frozen meals,canned fruit
973,other vegetables,liquor,whole milk,butter milk
974,pork,napkins
975,cake bar,flower soil/fertilizer
976,citrus fruit,cereals
977,specialty bar,cleaner
978,pork,pastry
979,artif. sweetener,whole milk
980,dessert,rolls/buns
981,tidbits,cream cheese
982,coffee,other vegetables,specialty cheese
983,other vegetables,whole milk
984,sausage,onions,mustard
985,frozen potato products,domestic eggs,shopping bags,butter milk
986,white bread,specialty chocolate
987,ice cream,butter
988,rolls/buns,dental care
989,citrus fruit,pastry
990,curd,hygiene articles
991,root vegetables,butter,dessert
992,salt,citrus fruit
993,condensed milk,hard cheese
994,hard cheese,yogurt
995,sausage,whole milk,rolls/buns,bottled beer
996,whole milk,cream cheese,semi-finished bread
997,dessert,house keeping products
998,whipped/sour cream,other vegetables
999,butter,brown bread
1000,sausage,rolls/buns
1001,frankfurter,shopping bags
1002,photo/film,whole milk,yogurt,whole milk,white bread,pot plants,dessert
1003,root vegetables,newspapers
1004,citrus fruit,hamburger meat,photo/film
1005,meat,root vegetables
1006,other vegetables,cookware,canned beer,canned beer,frozen vegetables,butter,ice cream,bottled water
1007,oil,butter
1008,root vegetables,ham
1009,chicken,soda
1010,pastry,sliced cheese
1011,tropical fruit,yogurt,sausage,rolls/buns
1012,beverages,sausage,whole milk,citrus fruit,whole milk
1013,butter milk,spices
1014,spices,ice cream
1015,finished products,rolls/buns
1016,UHT-milk,fish
1017,rolls/buns,hamburger meat
1018,finished products,rolls/buns,oil,frozen vegetables
1019,tropical fruit,coffee,newspapers
1020,misc. beverages,yogurt
1021,other vegetables,snack products
1022,other vegetables,shopping bags
1023,white bread,shopping bags
1024,soda,bottled water
1025,UHT-milk,frozen vegetables
1026,whole milk,onions,cream cheese
1027,pork,bottled water
1028,root vegetables,chicken
1029,bottled water,newspapers,specialty bar,bottled water
1030,butter,bottled water
1031,napkins,whipped/sour cream
1032,margarine,rolls/buns
1033,salty snack,soups
1034,citrus fruit,ice cream,butter,shopping bags
1035,yogurt,hygiene articles
1036,pastry,soda
1037,tropical fruit,chocolate marshmallow,napkins,bottled water
1038,butter,rolls/buns
1039,bottled beer,hygiene articles
1040,root vegetables,chewing gum
1041,pork,domestic eggs,pickled vegetables
1042,long life bakery product,root vegetables
1043,herbs,dessert,yogurt
1044,meat,coffee
1045,whole milk,soda
1046,frankfurter,pip fruit
1047,whole milk,citrus fruit,pip fruit,butter,grapes,ice cream,margarine,whipped/sour cream
1048,canned fruit,whipped/sour cream
1049,chicken,other vegetables,frozen meals
1050,soft cheese,flower (seeds)
1051,whole milk,packaged fruit/vegetables,abrasive cleaner,napkins
1052,citrus fruit,whole milk,rolls/buns
1053,rolls/buns,napkins
1054,root vegetables,spread cheese
1055,herbs,yogurt,prosecco
1056,other vegetables,salty snack,brown bread,canned beer
1057,rice,margarine
1058,sausage,whipped/sour cream
1059,other vegetables,frankfurter,whole milk,sausage,misc. beverages,margarine,yogurt,frozen meals,cat food
1060,tropical fruit,citrus fruit,domestic eggs,rolls/buns
1061,domestic eggs,fruit/vegetable juice
1062,onions,sugar,mustard,rolls/buns
1063,whole milk,rolls/buns
1064,beverages,pork
1065,oil,whole milk
1066,canned beer,shopping bags
1067,whole milk,specialty cheese
1068,whole milk,light bulbs
1069,dessert,tropical fruit,pip fruit,hard cheese,specialty fat
1070,root vegetables,soda,other vegetables
1071,whipped/sour cream,soft cheese
1072,white wine,dishes
1073,hygiene articles,semi-finished bread
1074,waffles,butter milk,domestic eggs
1075,other vegetables,soda
1076,frankfurter,chicken,processed cheese,dessert
1077,sausage,bottled water
1078,rice,bottled beer
1079,soft cheese,flower (seeds)
1080,tropical fruit,meat,hard cheese,jam
1081,other vegetables,yogurt
1082,pickled vegetables,UHT-milk,long life bakery product
1083,pip fruit,root vegetables,root vegetables,beverages
1084,chicken,cream cheese,napkins
1085,yogurt,red/blush wine
1086,herbs,domestic eggs
1087,sausage,house keeping products
1088,chicken,soda,dishes
1089,pastry,rolls/buns
1090,bottled beer,Instant food products
1091,canned beer,white bread
1092,rolls/buns,yogurt
1093,bottled beer,whole milk,salty snack,other vegetables
1094,chicken,yogurt
1095,whipped/sour cream,roll products
1096,pot plants,pip fruit
1097,sausage,soda,frozen vegetables
1098,root vegetables,bottled water
1099,citrus fruit,butter,rolls/buns
1100,fruit/vegetable juice,root vegetables
1101,shopping bags,hard cheese,yogurt
1102,pip fruit,detergent
1103,tropical fruit,pastry
1104,canned beer,whole milk,bottled beer
1105,whole milk,pastry
1106,pasta,rolls/buns,margarine,canned fish,yogurt
1107,frankfurter,whole milk
1108,rolls/buns,whipped/sour cream,dishes
1109,hamburger meat,other vegetables
1110,sausage,white wine,candy
1111,citrus fruit,tropical fruit,pork,other vegetables,whole milk,yogurt,flower (seeds)
1112,spread cheese,root vegetables
1113,whole milk,chocolate marshmallow,rolls/buns
1114,whole milk,pork,rolls/buns,yogurt
1115,yogurt,frozen vegetables
1116,hamburger meat,brown bread
1117,meat,sausage,baking powder,pastry
1118,whole milk,sugar
1119,other vegetables,rolls/buns
1120,pastry,canned beer
1121,pork,root vegetables
1122,white wine,waffles
1123,brown bread,whole milk
1124,napkins,pastry
1125,sausage,whipped/sour cream
1126,dessert,butter
1127,pastry,pickled vegetables,margarine
1128,curd,whipped/sour cream
1129,tropical fruit,cocoa drinks
1130,hard cheese,salty snack
1131,newspapers,salty snack
1132,other vegetables,rolls/buns
1133,rolls/buns,red/blush wine,canned beer
1134,candy,berries,mustard
1135,hamburger meat,butter
1136,frankfurter,oil
1137,pip fruit,skin care
1138,tropical fruit,rolls/buns
1139,long life bakery product,waffles,canned vegetables,soft cheese
1140,long life bakery product,other vegetables
1141,other vegetables,whipped/sour cream
1142,canned beer,ice cream
1143,packaged fruit/vegetables,rolls/buns
1144,tropical fruit,hygiene articles
1145,ham,chocolate
1146,rolls/buns,whipped/sour cream
1147,curd,frozen vegetables
1148,bottled beer,curd
1149,sausage,rolls/buns
1150,citrus fruit,other vegetables
1151,specialty cheese,onions
1152,mustard,yogurt
1153,pastry,specialty bar,flour
1154,pip fruit,grapes,pastry
1155,pork,frozen meals,canned beer
1156,misc. beverages,rice,soda
1157,finished products,pip fruit,root vegetables,canned fruit
1158,soft cheese,bottled beer
1159,mayonnaise,processed cheese
1160,root vegetables,coffee
1161,bottled beer,soda
1162,citrus fruit,citrus fruit,soda
1163,waffles,curd
1164,pork,rolls/buns,specialty bar,hygiene articles
1165,citrus fruit,waffles,female sanitary products
1166,chicken,meat,chewing gum,bottled beer,baking powder,shopping bags
1167,whole milk,whole milk
1168,soups,whole milk,beef,bottled beer
1169,syrup,whole milk
1170,specialty bar,condensed milk
1171,yogurt,processed cheese
1172,misc. beverages,frankfurter,salt,curd
1173,specialty chocolate,whole milk
1174,citrus fruit,bottled water,white wine,rolls/buns
1175,bottled water,long life bakery product,root vegetables,mustard
1176,rolls/buns,soda,chocolate
1177,napkins,soda
1178,packaged fruit/vegetables,chewing gum,ham,condensed milk,soda
1179,cereals,frozen vegetables
1180,ice cream,beef,yogurt,canned beer
1181,grapes,rolls/buns
1182,other vegetables,whole milk
1183,roll products,canned vegetables
1184,pip fruit,sugar
1185,pastry,shopping bags
1186,sausage,chicken,bottled beer,whole milk
1187,bottled beer,instant coffee
1188,rolls/buns,curd
1189,tropical fruit,pastry,cream cheese
1190,sausage,ham,shopping bags,whole milk,butter
1191,other vegetables,bottled beer
1192,dessert,newspapers,domestic eggs
1193,hamburger meat,whipped/sour cream
1194,canned beer,whipped/sour cream,misc. beverages
1195,sausage,frozen vegetables
1196,ham,sausage,detergent,whipped/sour cream,yogurt,dishes
1197,chicken,berries,soda
1198,whole milk,processed cheese,curd
1199,soda,soda,roll products
1200,newspapers,processed cheese
1201,sausage,whipped/sour cream,misc. beverages
1202,other vegetables,root vegetables
1203,tropical fruit,fruit/vegetable juice
1204,condensed milk,domestic eggs
1205,root vegetables,hard cheese
1206,condensed milk,other vegetables
1207,pastry,whole milk
1208,root vegetables,citrus fruit,bottled water,Instant food products,butter milk,mayonnaise
1209,processed cheese,rolls/buns,canned fish
1210,UHT-milk,bottled water
1211,ham,sausage,curd,other vegetables
1212,curd,butter
1213,whole milk,other vegetables
1214,citrus fruit,fruit/vegetable juice
1215,frozen meals,sausage,canned beer,brown bread,frozen vegetables,chocolate
1216,Instant food products,bottled beer,butter
1217,chicken,onions
1218,onions,waffles
1219,frankfurter,coffee
1220,whipped/sour cream,grapes,yogurt,spread cheese
1221,waffles,dishes,domestic eggs,oil
1222,rolls/buns,domestic eggs,napkins
1223,citrus fruit,frozen meals
1224,pet care,flour,coffee,napkins
1225,other vegetables,bottled water
1226,cling film/bags,napkins
1227,meat,curd
1228,UHT-milk,whole milk,canned beer
1229,tropical fruit,other vegetables
1230,grapes,frozen vegetables,vinegar
1231,bottled water,whole milk,whole milk,frozen vegetables
1232,other vegetables,margarine
1233,sausage,whole milk
1234,root vegetables,whole milk,rolls/buns
1235,whipped/sour cream,brown bread
1236,whole milk,whole milk
1237,citrus fruit,rolls/buns,pastry
1238,mustard,flour
1239,whole milk,pot plants
1240,other vegetables,fruit/vegetable juice
1241,honey,yogurt,spices,chocolate
1242,frankfurter,berries
1243,bottled water,root vegetables,bottled beer,pastry
1244,napkins,white bread
1245,ham,pastry
1246,dessert,margarine
1247,other vegetables,rolls/buns,bottled water,soda
1248,tropical fruit,frozen vegetables,rice
1249,fruit/vegetable juice,white bread
1250,red/blush wine,dog food
1251,chicken,shopping bags,other vegetables,whole milk
1252,other vegetables,specialty chocolate
1253,sliced cheese,soda,oil,syrup
1254,bottled water,bottled water
1255,whole milk,citrus fruit
1256,frankfurter,grapes,salt,napkins,soda
1257,soda,rolls/buns,shopping bags
1258,white wine,rolls/buns
1259,other vegetables,tropical fruit,sweet spreads
1260,pip fruit,domestic eggs
1261,frankfurter,beef,soda,rolls/buns,pastry,bottled water,ketchup,pastry
1262,berries,semi-finished bread
1263,beef,pip fruit
1264,whole milk,other vegetables
1265,root vegetables,chewing gum,chocolate,bottled beer
1266,soda,beef
1267,bottled water,whole milk,domestic eggs,domestic eggs
1268,curd,cat food
1269,frankfurter,hard cheese,butter
1270,canned beer,shopping bags
1271,herbs,soda,frozen vegetables
1272,whole milk,bottled water,whole milk
1273,tropical fruit,detergent,rolls/buns,coffee
1274,meat,other vegetables
1275,tropical fruit,bottled water
1276,meat,butter milk,tropical fruit,specialty bar,newspapers,rolls/buns
1277,whipped/sour cream,bottled water
1278,other vegetables,root vegetables
1279,cooking chocolate,chewing gum
1280,rolls/buns,baking powder
1281,pork,beef,beef,bottled water,salty snack,flour,instant coffee
1282,red/blush wine,cream cheese
1283,soda,domestic eggs
1284,canned beer,ice cream,newspapers,pastry,bottled beer
1285,bottled beer,hard cheese
1286,whole milk,frozen vegetables
1287,frankfurter,processed cheese
1288,pastry,sugar
1289,yogurt,tropical fruit,bottled water,yogurt
1290,rolls/buns,soda
1291,curd,soda,ice cream
1292,napkins,butter milk,cat food,shopping bags
1293,onions,berries
1294,soft cheese,semi-finished bread
1295,hard cheese,soda
1296,ham,brown bread
1297,root vegetables,canned beer
1298,soda,brown bread
1299,whipped/sour cream,newspapers
1300,whipped/sour cream,Instant food products
1301,domestic eggs,vinegar,chocolate
1302,whole milk,whipped/sour cream,whole milk,yogurt,whipped/sour cream
1303,tropical fruit,frozen fish,soda,newspapers
1304,turkey,ham,whole milk,citrus fruit,pastry,soda
1305,frankfurter,ketchup
1306,curd,processed cheese
1307,pork,tropical fruit
1308,root vegetables,grapes,white bread,dishes
1309,onions,soda,rolls/buns
1310,rolls/buns,salty snack
1311,whole milk,pastry
1312,whole milk,hard cheese
1313,other vegetables,liquor
